title,artist,id,uri,labels,distances
Lyra,Social Kid,2bZxkp52ghcqGrc7r7PUix,spotify:track:2bZxkp52ghcqGrc7r7PUix,6,0.48830456970485764
You're Gonna Love Me - Sharks Remix,Eliminate,4Ue5slCq9MDyqFoPdTPmL1,spotify:track:4Ue5slCq9MDyqFoPdTPmL1,6,0.4912875441121813
Edge,Rezz,4pCvnGkf7jveRMKHZosxxB,spotify:track:4pCvnGkf7jveRMKHZosxxB,6,0.5123151831033658
I Need You,Delta Heavy,1417jXhn9rLWWnW9V4QgZi,spotify:track:1417jXhn9rLWWnW9V4QgZi,6,0.5167901522120111
Death Rattle,Blanke,09PXdHV9UTx8IdyC5RNyC8,spotify:track:09PXdHV9UTx8IdyC5RNyC8,6,0.5274322313534191
Gabsi's Revenge,NVADRZ,6AIlS6rrs8g19RYLVj6HG8,spotify:track:6AIlS6rrs8g19RYLVj6HG8,6,0.5369705640166336
Greyhound,Swedish House Mafia,0VffaI2jwQknRrxpECYHsF,spotify:track:0VffaI2jwQknRrxpECYHsF,6,0.5552068194238226
You Wanted It,WHIPPED CREAM,1K5IrfpSHU6RXQx1zZXzgk,spotify:track:1K5IrfpSHU6RXQx1zZXzgk,6,0.5627564844243225
Enlightenment,Elysiums,6dQQkd56aJBSs78QcsaQIt,spotify:track:6dQQkd56aJBSs78QcsaQIt,6,0.5676482344308815
Fourth Impact,Rezz,4dG0SlYdknf1J5qqIZwDLo,spotify:track:4dG0SlYdknf1J5qqIZwDLo,6,0.5892129700877282
Bodied,Kai Wachi,0lIzrrGQvyPa9zr1Ow5Sfo,spotify:track:0lIzrrGQvyPa9zr1Ow5Sfo,6,0.5956946246094329
Unbroken,SIERRA,4Git2fsggVJ0QoyKiV26Es,spotify:track:4Git2fsggVJ0QoyKiV26Es,6,0.615902710865512
All I Want Is You,yetep,3H1eLsV5i17BuLvC4mtPAO,spotify:track:3H1eLsV5i17BuLvC4mtPAO,6,0.6210927202671783
Helix,Flume,79uaE0SyKAz90xMWHLDgjL,spotify:track:79uaE0SyKAz90xMWHLDgjL,6,0.6343881041126241
Silence,Slang Dogs,4BOo8gP8Jaueh5DrRtxxHK,spotify:track:4BOo8gP8Jaueh5DrRtxxHK,6,0.639078900787401
27 Club,Trophy Eyes,4PLL6jC47gqKKx6lrkV8b7,spotify:track:4PLL6jC47gqKKx6lrkV8b7,6,0.6525905271467157
Propaganda,DJ Snake,4yz84jTi3Kb0IrA5QCiCLz,spotify:track:4yz84jTi3Kb0IrA5QCiCLz,6,0.6587736195423726
Mixed Signals,Rezz,46YgxHQSY7n35YcF64rKrD,spotify:track:46YgxHQSY7n35YcF64rKrD,6,0.7023741538805807
Nevada - Vicetone Lofi Mix,Vicetone,0ueILWV4Pvzx5hJCMCn975,spotify:track:0ueILWV4Pvzx5hJCMCn975,6,0.8605850551024006
keygen,Nitro Fun,6ONGZnfYQzjhFl0C9mQLBg,spotify:track:6ONGZnfYQzjhFl0C9mQLBg,6,0.9067290401930432
Nightmare On Rezz Street (Halloween Mix),Rezz,4SiwkU9OTJTFmjqkr9O6xJ,spotify:track:4SiwkU9OTJTFmjqkr9O6xJ,6,1.1015754817858026
Phony,Noflik,56PgMbDFnySqvoKiFRyNLY,spotify:track:56PgMbDFnySqvoKiFRyNLY,6,1.1531068270420952
The Purge | Trap Type Beat,Havock Beatz,6kcwKnqDhSH4vyYJeDxeBw,spotify:track:6kcwKnqDhSH4vyYJeDxeBw,6,1.226142813220196
